674104107259576321<||>Tue Dec 08 05:51:58 +0000 2015<||>Ganesh is driving to Chennai today: https://t.co/4Sy0goyyNR Contact him on 9884555544 if you want to send relief supplies to #HelpChennai
674104165199568896<||>Tue Dec 08 05:52:11 +0000 2015<||>@arunjaitley : Sir, Pls insist direct transfer of relief fund to Bank Acs of Flood victims of Chennai to curb misappropriation!
674104230869774336<||>Tue Dec 08 05:52:27 +0000 2015<||>Our Coordinator Mr.Vijaykumar at 9445024084 will be of assistance for all kind hearted donors and volunteers!! https://t.co/prDi3wIor0
674104381504012288<||>Tue Dec 08 05:53:03 +0000 2015<||>OPEN YOUR HEARTS &amp; DONATE, SHARE THIS POST. EVERY LITTLE PENNY MATTERS.... LET'S HELP THE ANIMALS OF CHENNAI https://t.co/L2wTA8zJ9s
674104406606909440<||>Tue Dec 08 05:53:09 +0000 2015<||>I think the biggest relief fund given to chennai by any state is UP. @yadavakhilesh hope this reaches at the desired level. @samajwadiparty
674104806277967872<||>Tue Dec 08 05:54:44 +0000 2015<||>Chennai relief operations: Villagers in Cuddalore loot relief trucks; actor Siddharth reacts [VIDEO] #Chennai... https://t.co/06yM84Fp1v
674104812158324737<||>Tue Dec 08 05:54:46 +0000 2015<||>@dhayaalagiri vyasarpadi, manali, thathai manji, kargil nagar of north chennai. Very less relief went there. Pls do the need
674105125120688129<||>Tue Dec 08 05:56:00 +0000 2015<||>Sad news: Rajinikanth is not celebrating his birthday!!   - We all know that, whole Chennai has dipped in water... https://t.co/iRmW60nzCs
674105125720469504<||>Tue Dec 08 05:56:00 +0000 2015<||>#Chennai #N#Coimbatore #Urgent Need A1-ve  @ ESI hosp. Call 9994719552 #Rakt via @_Aj_8055 cc @khushsundar @Team_BLEED @Actor_Siddhartheed
674105182372814850<||>Tue Dec 08 05:56:14 +0000 2015<||>@sreechithra_ chennai is surviving &amp; normalcy returning frm yday but still many areas r under water &amp; many ppl homes r inaccesible
674105325578924032<||>Tue Dec 08 05:56:48 +0000 2015<||>#RParthiban  Actor R. Parthiban Helps Floods Victims in Chennai!!! - https://t.co/BobwS2cYoL https://t.co/Dks4g6jHMp
674105774302334977<||>Tue Dec 08 05:58:35 +0000 2015<||>Folks sending stuff to Chennai(from Bom, Hyd, Ban) -&gt; this is needed.  https://t.co/V9OKyFgZSP
674105799120019456<||>Tue Dec 08 05:58:41 +0000 2015<||>Ventura Pumps team will dewater homes for free in Chennai.  Contact Navin 9952417860 9087259990  @Actor_Siddharth @Chinmayi @ChennaiRains
674105903205879808<||>Tue Dec 08 05:59:06 +0000 2015<||>#thwcxo Cognizant Commits Support of $40 Million (Rs 260 crore) to Flood Relief and Rehab... https://t.co/ywmFOhfmg8 #workforcemanagement
674106182957600769<||>Tue Dec 08 06:00:12 +0000 2015<||>Contribute to the relief drive hosted by @Namma_Bengaluru at the Indigo 919 office! We're collecting relief material for the Chennai victims
674106185495089153<||>Tue Dec 08 06:00:13 +0000 2015<||>#ChennaiFloods Here are some tips for volunteers working on the ground https://t.co/zWymLsKF56 https://t.co/bP9GwDSLtc
674107237887926272<||>Tue Dec 08 06:04:24 +0000 2015<||>Several donation and relief material collection camps for Chennai / Cuddalore all around the city.
674107303121936384<||>Tue Dec 08 06:04:40 +0000 2015<||>#ChennaiFloods are a timely reminder to revive India's dying traditional #water bodies https://t.co/XBa7wdAdcF
674107329252601856<||>Tue Dec 08 06:04:46 +0000 2015<||>@AidOffered Guys! Do follow this handle operated by https://t.co/GCKdKLZZHd for aid of Chennai. U can tell them if you've something to offer
674107585386123264<||>Tue Dec 08 06:05:47 +0000 2015<||>Magesh is driving to Chennai on Friday: https://t.co/V3viuSnIp1. Contact him on 9965305001 if you want to send supplies to #HelpChennai
674107588808585216<||>Tue Dec 08 06:05:48 +0000 2015<||>My family and friends from Vijaya Baggyam residency Velachery Chennai helping and packing food at the relief kitchen https://t.co/7YDlkobxdW
674107831407140865<||>Tue Dec 08 06:06:45 +0000 2015<||>Dear hardcore hinduwadi, businesses person Mr. Modi can you please send some help to chennai? Like some... https://t.co/kqczKGUOMf
674107892253908992<||>Tue Dec 08 06:07:00 +0000 2015<||>We were blessed with the support of Chennai Police force who escorted all our 350 field volunteers during the relief distribution.
674108067068293120<||>Tue Dec 08 06:07:42 +0000 2015<||>@relief_chennai @pfizer cld you please organize one for #Thiruvallur Contact Livingston 9944003395 many persons w disabilities require it
674108353648439296<||>Tue Dec 08 06:08:50 +0000 2015<||>@timesofindia @vishy64theking Chennai needs such support . Good going #viswanathananand sir! (y)
674108407318646790<||>Tue Dec 08 06:09:03 +0000 2015<||>Huge financial loss - #ChennaiFloods @rvaidya2000  https://t.co/DyrTtI0gI3 https://t.co/kgB3ovAEwp
674108479833960448<||>Tue Dec 08 06:09:20 +0000 2015<||>@elaks_cool    Chennai is back.... Water is receding https://t.co/8M9cIjW6yI
674108527481249792<||>Tue Dec 08 06:09:31 +0000 2015<||>I will be returning to Chennai from Blore early next week. Any estimates on what urgent needs might be then? Can start sourcing now.
674108534360055808<||>Tue Dec 08 06:09:33 +0000 2015<||>A company specializing in Digital something has no clue on how to help Chennai, wants to know what is needed &amp; how much!   How ironic.
674108758063091713<||>Tue Dec 08 06:10:26 +0000 2015<||>Flying with 50 kg of relief material from Mumbai to Chennai tomorrow on @airindiain. I'd be much obliged if u could waive excess baggage fee
674108823242678272<||>Tue Dec 08 06:10:42 +0000 2015<||>Ventura Pumps team will dewater homes for free in #Chennai.Call Naveen 9952417860,9087259990 #verified @Chinmayi @RJ_Balaji @Actor_Siddharth
674109152432533504<||>Tue Dec 08 06:12:00 +0000 2015<||>@ChennaiRainsOrg For the public health and wellness @Thyrocare is providing free water testing for chennai residents. Great initiative!
674109231914606592<||>Tue Dec 08 06:12:19 +0000 2015<||>Reg my prev tweet, this is a favour for a friend. Still against sending relief material to chennai without understanding the need on ground.
674109423258734593<||>Tue Dec 08 06:13:05 +0000 2015<||>Army bails out failed civ admin during calamities-but civ sys lets old faujis die in watery grave in chennai home. https://t.co/VUtuJVhrFK
674109763857203200<||>Tue Dec 08 06:14:26 +0000 2015<||>Doctors warns infectious disease in Chennai - https://t.co/PQdnA9vgMe https://t.co/J45tGi5XLh
674109940018061312<||>Tue Dec 08 06:15:08 +0000 2015<||>@MuhammadAnas  Jain relief cntrs- food,blankets,meds,water rdy to dlvr across chennai for 10000ppl. Cntct Balamurugan 9840748477/8807012365
674110716329205760<||>Tue Dec 08 06:18:13 +0000 2015<||>#ShahRukhKhan generously offers 1 crore to help with the #ChennaiFloods - https://t.co/zRZrW6SIyY https://t.co/eTgyl5kcFP
674110941420650496<||>Tue Dec 08 06:19:07 +0000 2015<||>Because Chennai needs us. See photos of our response to Tamil Nadu Floods https://t.co/wyo3hZi0w3 https://t.co/SYZSoUzUB8
674110992406548480<||>Tue Dec 08 06:19:19 +0000 2015<||>#PressRelease Cognizant Commits Support of $40 Million (Rs 260 crore) to Flood Relief and Rehabilitation Effor... https://t.co/tkPONWwrVY
674111428576448512<||>Tue Dec 08 06:21:03 +0000 2015<||>#Chennai Need A-ve #Blood @ billroth hosp, shenoy nagar.  9600134000 @BloodDonorsIn @iCanSaveLife @Raktabhaa @sang1983 @nistula @upma23
674111678318030848<||>Tue Dec 08 06:22:03 +0000 2015<||>A fourth of the funding will go directly to the Chief Minister's Relief Fund https://t.co/mKLN9iTKPI
674111943850921984<||>Tue Dec 08 06:23:06 +0000 2015<||>@RJ_Balaji @Actor_Vivek guys am coming tmrw to Chennai I wan to b an volunteer pls help me ...
674111979267592192<||>Tue Dec 08 06:23:14 +0000 2015<||>BLINKFOUNDATION -Sagar, Fazilla,Solomon Ajmal, Nabil, Aiswarya and others of that young army and that of@agni_foundation have helped Chennai
674112056988045312<||>Tue Dec 08 06:23:33 +0000 2015<||>@Miliiness @giri26 @nishant_42 @ChennaiMicro Even we need it for north chennai meenchur and few more areas.Their needs were not met so far.
674112142812037120<||>Tue Dec 08 06:23:53 +0000 2015<||>#MSG2in12thWeek Hattsoff @Gurmeetramrahim&amp;His Volunteers who r giving dere helping hands to Flood Victims in Chennai https://t.co/Ap9k3gpKKI
674112265499578368<||>Tue Dec 08 06:24:23 +0000 2015<||>"Cognizant Commits Support of Rs 260 crore to Flood Relief and Rehabilitation Efforts in Chennai, India" https://t.co/l4zJjwU6sF
674113084747702272<||>Tue Dec 08 06:27:38 +0000 2015<||>@madhurianand We are across Chennai.We travel if needed.We've been active in South Chennai, but can take up specific areas in North as well.
674113442903687169<||>Tue Dec 08 06:29:03 +0000 2015<||>#Save_Pets  - Dear people, please donate Dog food, if you can for the puppies stuck in Chennai and Cuddalore.... https://t.co/TaQhMeH7oS
674113451967442944<||>Tue Dec 08 06:29:06 +0000 2015<||>I like to thank all those brothers and sisters who sent relief materials from many state's to helping our brothers and sisters in chennai
674113616015048707<||>Tue Dec 08 06:29:45 +0000 2015<||>@RamayanLessons This week has been fine. Sunshine. Evenings it drizzles a bit. North Chennai is bad. Major Relief camps setting up now.
674113866742108161<||>Tue Dec 08 06:30:44 +0000 2015<||>Veru useful information for our Chennai Friends. @tinucherian #ChennaiFloods  https://t.co/RHVxeawBdJ
674114311661350912<||>Tue Dec 08 06:32:30 +0000 2015<||>Pappu on disaster tourism at Chennai. Must have heard there's a lot of food now in poor people's home supplied by activists.
674114435645050880<||>Tue Dec 08 06:33:00 +0000 2015<||>TIL Desk Chennai/ The waters have receded as of now, and people are slowly attempting to return to what is left... https://t.co/xZ9B2yE1pk
674114587889766400<||>Tue Dec 08 06:33:36 +0000 2015<||>@TheHindu Those who cannot donate, can RT this message. "The Hindu" is a long standing (&gt;100yrs old) Media House located Chennai. Pl help..!
674114601630339072<||>Tue Dec 08 06:33:40 +0000 2015<||>True commitment towards people, country @Cognizant Support of Rs 260 Cr to Flood Relief https://t.co/Hl5AZ3FH4n
674115049997381633<||>Tue Dec 08 06:35:27 +0000 2015<||>Kindly donate blood to your nearest blood donation center, as nearly all the hospitals in Chennai desperately... https://t.co/1gC2Cr5irl
674115479485685760<||>Tue Dec 08 06:37:09 +0000 2015<||>We've deployed our data platform for damage assessments, logistics for relief collection &amp; distribution in #Chennai https://t.co/5BVVrmWirj
674115708058402817<||>Tue Dec 08 06:38:03 +0000 2015<||>Financial relief to Chennai. @AkhileshForChennai https://t.co/R130OAgBR4
674115743911407616<||>Tue Dec 08 06:38:12 +0000 2015<||>NATESHKUMAR NEEDS TRUCK FROM Chennai TO Kanchipuram FOR 16 TON LOAD https://t.co/NZS5vbmxDz
674116017035939841<||>Tue Dec 08 06:39:17 +0000 2015<||>Help Save The Animal Victims of Chennai's Floods https://t.co/RUuXFs39G6
674116596869103616<||>Tue Dec 08 06:41:35 +0000 2015<||>Yesterday while traveling to Chennai with anbodukochi relief materials, I saw the real face of all the problems,... https://t.co/zANqPC967N
674116803639959552<||>Tue Dec 08 06:42:25 +0000 2015<||>Please Help the Chennai based Human Right Council with gas, fuel, provision and volunteer in their crusade to... https://t.co/eyOLJjPiI2
674116807238639616<||>Tue Dec 08 06:42:25 +0000 2015<||>@aol_chennai JGD, Relief Materials ready at AOL ICF Centre, Team going to Minjur and Athipet Area for distribution. https://t.co/TK0SMU0dN2
674117093235687424<||>Tue Dec 08 06:43:34 +0000 2015<||>Just to clear some existing rumour in Chennai rain relief scenario. #Chennai https://t.co/U7flGzMW6U
674118106982166529<||>Tue Dec 08 06:47:35 +0000 2015<||>#ChennaiFloods: @Actor_Siddharth Says Cuddalore 'Needs Help Not Panic' https://t.co/j22l3yVsU6
674118170337255424<||>Tue Dec 08 06:47:50 +0000 2015<||>How Maharashtra sex workers are helping #ChennaiFloods victims is awe inspiring   Read - https://t.co/WPDvHL3Rf4
674118595111071744<||>Tue Dec 08 06:49:32 +0000 2015<||>PM Modi announces immediate sanction of additional Rs.1000 crore for relief operations in Tamil Nadu https://t.co/AOZwy409hh via NMApp
674118705685499904<||>Tue Dec 08 06:49:58 +0000 2015<||>Some of the victims in chennai have not got any relief materials whereas few are getting again &amp;again.TN govt must coordinate
674118714346745856<||>Tue Dec 08 06:50:00 +0000 2015<||>@abenieldotcom Chennai After Floods needs lot if support! Your services for this cause will help hundreds
674118836472299521<||>Tue Dec 08 06:50:29 +0000 2015<||>guys please help..Trucks are available in #C For chennai ..but foods and things are very less.contact:9994867864-venkatesh.please retweet.
674118945712943105<||>Tue Dec 08 06:50:55 +0000 2015<||>How Maharashtra sex workers are helping #ChennaiFloods victims is awe inspiring Read - https://t.co/OYWF8HuPi1
674119496181780481<||>Tue Dec 08 06:53:07 +0000 2015<||>#free BLANKETS Polaris,244, Anna Salai, Chennai-600006. Near Thousand Light Bus Stop call -Mr.Bala 9840748477 #Dec08 #Verifed #ChennaiMicro
674119498467700736<||>Tue Dec 08 06:53:07 +0000 2015<||>Still many micro areas in chennai &amp; cuddalore r affected. They got no food.no livin place. We r doin all that we can but its nt enough (1/2)
674119924000751616<||>Tue Dec 08 06:54:49 +0000 2015<||>This is good and needed. #Cognizant commits Rs260 cr support (195cr for employees) and rest to residents of #Chennai https://t.co/XNLWnhTRx2
674120062702215169<||>Tue Dec 08 06:55:22 +0000 2015<||>@BloodDonorsIn                        #chennai Apollo speciality #teynamapet AB+ or O+ blood needed urgently contact K.Jaikumar  8420133184
674120479968354304<||>Tue Dec 08 06:57:01 +0000 2015<||>@SreenivasanJain Even the relief n focus is hopelessly dependant on political importance of the region. My take: https://t.co/WzlqmfmYKm?
674120904566112256<||>Tue Dec 08 06:58:42 +0000 2015<||>#chennairainhelps #chennaimicro Ventura Pumps will dewater homes fr free in Chennai.  Ctct Navin 9952417860 9087259990 #Verified
674120949818597377<||>Tue Dec 08 06:58:53 +0000 2015<||>#ChennaiFloods:Gujarat CM @anandibenpatel announces Rs. 5-crore for relief work read more at https://t.co/p7sEKWGQWr https://t.co/Fm2oPJikgC
674121237744914437<||>Tue Dec 08 07:00:02 +0000 2015<||>Relief for passengers who boarded a #Dubai flight from #Chennai  #ChennaiFloods https://t.co/JzvqKXF9iX https://t.co/Od3muPpxde
674121287149686784<||>Tue Dec 08 07:00:14 +0000 2015<||>Maharashtra sex workers survive on single meal a day to donate 1 lakh for Chennai aid https://t.co/pyPr2mMh0I https://t.co/8EW2Reb1R6
674121641350172672<||>Tue Dec 08 07:01:38 +0000 2015<||>28 Isha medical camps in chennai today https://t.co/OuNFZS1ikc
674121868660445184<||>Tue Dec 08 07:02:32 +0000 2015<||>Essential items 4 #ChennaiFloods relief donated by CII Members were airlifted to Chennai for distribution. @PMOIndia https://t.co/J64joiP9td
674122079281668096<||>Tue Dec 08 07:03:22 +0000 2015<||>Looking for help on Wed &amp; Thursday to pack relief material collected for Chennai. Anyone available? DM me your details . Plz RT
674122184709660672<||>Tue Dec 08 07:03:48 +0000 2015<||>Maharashtra Sex Workers Survive On Single Meal A Day To Donate 1 Lakh For Chennai Aid https://t.co/yjSeC2FP6t via @HuffPostIndia
674122200702521344<||>Tue Dec 08 07:03:51 +0000 2015<||>@nistula i m bit busy with chennai relief efforts. just tag me in any help needed. we will take care them later :P
674122275826753536<||>Tue Dec 08 07:04:09 +0000 2015<||>Cognizant Commits Support of $40 Million (Rs 260 crore) to Flood Relief and Rehabilitation... https://t.co/3kqzDCgnka
674122388976435200<||>Tue Dec 08 07:04:36 +0000 2015<||>@Gurmeetramrahim #MSG2In12thWeek  GURU JI YOUR   GreenS Volunteers true help for chennai human very lovely &amp; great ideas
674122510787461120<||>Tue Dec 08 07:05:05 +0000 2015<||>Guys, one entrepreneur from Hyderabad has collected relief material for Chennai and needs help with packing it ..... https://t.co/jsVHOOErPq
674122563040116736<||>Tue Dec 08 07:05:18 +0000 2015<||>Indian Army doing it's bit in rebuilding Chennai; Rescue &amp; relief teams distributing relief material https://t.co/Y1A2UiNfox JAY JAWAN
674122902279577600<||>Tue Dec 08 07:06:39 +0000 2015<||>.@SushmaSwaraj Just Declared Instant Help For Those Who Lost Passports In #ChennaiFloods With A Single Tweet~https://t.co/YPPI7cTmj6
674122922303197184<||>Tue Dec 08 07:06:43 +0000 2015<||>@PiyushGoyal My house has been "LED"fied, even though subsidized bulbs not available in Chennai.
674123027815129088<||>Tue Dec 08 07:07:09 +0000 2015<||>Need Mosquito coils,Candles,Sanitary napkins for # Cuddalore Truck leaves Chennai on 10th December, Thivyan 9884395918,Dharma-8807801525
674123031724228608<||>Tue Dec 08 07:07:10 +0000 2015<||>Army&amp; Navy doing their best to chennai relief work.  TN govt must deploy Amma Canteen &amp; pool from dinations by NGOS to reach to affected
674123242555109376<||>Tue Dec 08 07:08:00 +0000 2015<||>Need four Wheeler vehicles for chennai relief. Pls call me 9884930483
674123478707085312<||>Tue Dec 08 07:08:56 +0000 2015<||>My big salute to all d lovely Vijayapur humans who helped whole heartedly in our last Chennai/Cuddalore Flood... https://t.co/s05k0bYP7E
674123700828934144<||>Tue Dec 08 07:09:49 +0000 2015<||>This is a friend of mine. They are volunteers in chennai helping. We hv sorted food. In fact we hv surplus if... https://t.co/8JRILGjUO4
674123733410312192<||>Tue Dec 08 07:09:57 +0000 2015<||>Tomorrow is a heavy rain day be careful all the people ... I just pray for all the peoples... I am help to children in chennai... Plshelpall
674123779686068224<||>Tue Dec 08 07:10:08 +0000 2015<||>Maharashtra Sex Workers Survive On Single Meal A Day To Donate 1 Lakh For Chennai Aid https://t.co/pwjWqkbrEh https://t.co/hvTvxRmiZH
674124310030716929<||>Tue Dec 08 07:12:14 +0000 2015<||>Army rescue &amp; relief teams distribute relief material in Chennai https://t.co/il7BylFYfw https://t.co/hw5qtvTy2x
674124462032355329<||>Tue Dec 08 07:12:51 +0000 2015<||>THIS IS THE HUMANITY Green S Volunteers, in Chennai providing essential items to the Flood Victims #MSG2in12thWeek https://t.co/SPehSvuVrw
674124604760268800<||>Tue Dec 08 07:13:25 +0000 2015<||>A great way in which drones are being used to help search and rescue. https://t.co/9JdJSC3Cwa #dronesaregood @TheHindu
674124678588329984<||>Tue Dec 08 07:13:42 +0000 2015<||>These people r not only volunteers but also inspirers to youngsters in chennai....Personally I respect their humanity .
674124849137115138<||>Tue Dec 08 07:14:23 +0000 2015<||>@imkaviya  #free BLANKETS Polaris,244, Anna Salai, Chennai-600006. Near Thousand Light Bus Stop call -Mr.Bala 9840748477 #Dec08 #Verifed
674125100094984192<||>Tue Dec 08 07:15:23 +0000 2015<||>Contribute to @HelpAgeIndia_ 's efforts to provide relief in disaster hit areas most affected by #ChennaiFloods : https://t.co/y44G5TbaEk
674125121511002112<||>Tue Dec 08 07:15:28 +0000 2015<||>When you help Chennai to recover, don't boast of what u do. It's the relief that's needed. Not the self appraisal.
674125437082009600<||>Tue Dec 08 07:16:43 +0000 2015<||>@mehhdihasan mehdi u go to chennai nd see RSS is taking part in relief operation then talk abt ur ghanta anyway say no to dilwale
674125440928247808<||>Tue Dec 08 07:16:44 +0000 2015<||>Actor Shahrukh Khan donated Rs 1 cr for Chennai Relief fund.The real #Dilwale
674125587426975744<||>Tue Dec 08 07:17:19 +0000 2015<||>@PMOIndia  the Chennai relief materials are stopped by local goons. Please take action by army
674126224004915200<||>Tue Dec 08 07:19:51 +0000 2015<||>Doctor 24x7 is an app which offers round-the-clock expert medical advice on smartphones. https://t.co/JAJtZKCJzG
674126293479198720<||>Tue Dec 08 07:20:07 +0000 2015<||>@Sraje27 The volunteers we are working with need it, they are taking stuff to villages around Chennai, truck needs to leave in a few hours.
674126711781392384<||>Tue Dec 08 07:21:47 +0000 2015<||>Be safe n be alert because heavy rain is coming back to Chennai Report by BBC WEATHER...... Help each other and help urself............
674126888529477632<||>Tue Dec 08 07:22:29 +0000 2015<||>@PMOIndia Chennai relief materials distributed by volunteers group must go with one army man so it will reach safely. For cuddalore   also.
674127093601591297<||>Tue Dec 08 07:23:18 +0000 2015<||>4.6 mn people experienced heavy #ChennaiFloods. HelpAge is helping them get back to normalcy. You can help: https://t.co/BMGvDXdAzY
674127650873409536<||>Tue Dec 08 07:25:31 +0000 2015<||>#Chennai Need A-ve #Blood @ billroth hosp,shenoynagar #Blood4Help M:9600134000 via @FoundationMini cc @Raktabhaa @sang1983 @nistula @upma23
674127662542012416<||>Tue Dec 08 07:25:34 +0000 2015<||>@Actor_Siddharth Hi, I would like to donate to chennai relief. How can I reach the right people n u?A lot of misleading happening!@RJ_Balaji
674127674365730816<||>Tue Dec 08 07:25:36 +0000 2015<||>@sardanarohit so what Mr PM announced one thousand crore rupees relief package for Chennai
674127730863185920<||>Tue Dec 08 07:25:50 +0000 2015<||>@INCIndia @Oommen_Chandy why  chandy is sending bleaching  powder? Chennai  needs food. Congress in kerala is anti tamil.
674128028654432256<||>Tue Dec 08 07:27:01 +0000 2015<||>Friends! Rescue operations in Chennai successfully made out, now its time to concentrate on relief work and their peaceful settlement. Laacs
674128094257545216<||>Tue Dec 08 07:27:17 +0000 2015<||>@TeamTrollASDS please don't post anything unrelated to chennai rain helps or chennai micro. These tags are used to help people
674128126037893120<||>Tue Dec 08 07:27:24 +0000 2015<||>#VERIFIED #Requirement for bedsheets and mats 100 nos. for M.G.R nagar (Soolaipallam) Ravi 7358656646. #ChennaiNeeded rt
674128575222665216<||>Tue Dec 08 07:29:11 +0000 2015<||>#VERIFIED #Requirement for bedsheets and mats 100 nos. for M.G.R nagar (Soolaipallam) Ravi 7358656646. #ChennaiNeed
674128776649940992<||>Tue Dec 08 07:29:59 +0000 2015<||>@ArtofLivingNow One of my corporate client wish to donate for health camps etc in Chennai. Need to speak to someone in AOL. Pl DM.
674128808279064576<||>Tue Dec 08 07:30:07 +0000 2015<||>Maharashtra sex workers donate Rs 1 Lakh for relief work in #Chennai #ChennaiFloods   https://t.co/xinQFOJSNW https://t.co/MWmpyCEc9Z
674128867884457984<||>Tue Dec 08 07:30:21 +0000 2015<||>Rahul gandhi ji has visited Chennai relief camp to asses situation and had lunch at relief camp. Leaving two kids hungry. #SoProuddd
674128898821595136<||>Tue Dec 08 07:30:28 +0000 2015<||>Dear Chennai, don't crank your car engine in water; your insurance claim may be declined https://t.co/22kLXQ7xCt via @dna @
674128959894777856<||>Tue Dec 08 07:30:43 +0000 2015<||>#Ilaiyaraaja distributes relief material in North Chennai https://t.co/LjrbRLXDZl
674129226379857920<||>Tue Dec 08 07:31:46 +0000 2015<||>#ShahRukhKhan donates one crore to Chennai Relief https://t.co/yyK6vdL0Kl https://t.co/x1Zp313Oyz
674129232910524416<||>Tue Dec 08 07:31:48 +0000 2015<||>@DeraSachaSauda sent More GreenS Volunteers to Chennai 4 relief &amp; rescue of Flood Victims. #MSG2In12thWeek  Salute https://t.co/BnQmMiF3dc
674129299721465856<||>Tue Dec 08 07:32:04 +0000 2015<||>If one cannot do any relief work , then they should donate as much they can to CM relief fund, other wise spend via ur frnds in chennai
674129752765149184<||>Tue Dec 08 07:33:52 +0000 2015<||>Maharashtra Sex Workers Donate Rs 1 Lakh For Relief Work In Chennai https://t.co/R29ltcFDEu https://t.co/TzfC3xmSOb
674129909464195072<||>Tue Dec 08 07:34:29 +0000 2015<||>@bhaiyyajispeaks hey u thanked prabhas for donating  50lakhs ,why haven't u praised Srk for his donation of 1crs to chennai relief fund ?
674130165681643520<||>Tue Dec 08 07:35:30 +0000 2015<||>@BloodDonorsIn  @Bloodhelpline O+ve/A+ve/B+ve blood required at Apollo hospital,Vanagaram,Chennai. Pls contact 07760124432
674130347924172800<||>Tue Dec 08 07:36:14 +0000 2015<||>For a second day in row Chennai is having bright sun shine helping rescue,repair and restoration operation.Thanks, SUN GOD
674130370288328704<||>Tue Dec 08 07:36:19 +0000 2015<||>.@HDFC_Bank initiates easier home loans &amp; deduction of payment penalty to help #ChennaiFlood victims. https://t.co/0DlA2vaHc0 via @Oneindia
674130401145688064<||>Tue Dec 08 07:36:27 +0000 2015<||>Medicines worth lakhs are available. V need responsible contacts. Pls help us in reaching. @relief_chennai
674130441952034816<||>Tue Dec 08 07:36:36 +0000 2015<||>@BloodDonorsIn @Bloodhelpline B-ve blood required at Malar hospital,Adyar,Chennai.Please contact 09962024784
674130539545145344<||>Tue Dec 08 07:37:00 +0000 2015<||>7 member team of Union Health Ministry is in #Chennai; adequate medicines and doctors are stationed in #Chennai: Union Health Min J P Nadda
674131155508191232<||>Tue Dec 08 07:39:26 +0000 2015<||>#MSG2In12thWeek  Expert team sent by @DeraSachaSauda at Chennai to provide essential items to the Flood Victims https://t.co/1G6TUxavAg
674131513848500224<||>Tue Dec 08 07:40:52 +0000 2015<||>@AbuturabNote plz cntct Vijay (9884073330), frm Team Annanagar, his team may be able to help. U need for Chennai or Cuddolore. Will also RT
674131569775353856<||>Tue Dec 08 07:41:05 +0000 2015<||>#ChennaiFloods: Why we need to go beyond just providing temporary relief https://t.co/bCTK7kgifH by @LakshmyRamki https://t.co/dzIJXOOWW2
674131657708822528<||>Tue Dec 08 07:41:26 +0000 2015<||>The power of a community! Amazing what these women have done to help others in need. https://t.co/fQoyowsxTE
674131668265906176<||>Tue Dec 08 07:41:29 +0000 2015<||>United we stand for animal welfare in Chennai. Lots of NGOs, volunteers &amp; youngsters coming together #ChennaiFloods https://t.co/jss1EdJgEK
674131670262394880<||>Tue Dec 08 07:41:29 +0000 2015<||>Essential #FloodRelief items collected by CII Coimbatore hv been sent to #Chennai for distribution. #ChennaiFloods https://t.co/rRLVBnAPJW
674131987431428096<||>Tue Dec 08 07:42:45 +0000 2015<||>Chennai needs collective prayer. Performances can help tangible and intangible efficacy.
674132155233013760<||>Tue Dec 08 07:43:25 +0000 2015<||>#ChennaiFloods: Why we need to go beyond just providing temporary relief https://t.co/PzMobR934R  by @LakshmyRamki
674132338209660928<||>Tue Dec 08 07:44:08 +0000 2015<||>#MSG2In12thWeek  @GurmeetRamRahim Sending 150 Green S volunteers to Chennai with trucks loaded of relief material https://t.co/6wyA9Px04J
674132351362965504<||>Tue Dec 08 07:44:11 +0000 2015<||>@ramya_1191 North Chennai requires more materials and help....
674132373836062720<||>Tue Dec 08 07:44:17 +0000 2015<||>Of the around 3,000 sex workers in the district in western Maharashtra, almost 2,000 contributed to the relief... https://t.co/IBcXI2ZTQG
674132548142817280<||>Tue Dec 08 07:44:58 +0000 2015<||>@BDUTT @scroll_in barkha why u not went in stranded chennai, many people might be get help from u &amp; contd.
674132883196481536<||>Tue Dec 08 07:46:18 +0000 2015<||>#ModiMinistry Help with relief, don't celebrate my b'day: Rajinikanth issues impassioned ... - Firstpost https://t.co/c6Kkn5NLSe
674133527219208193<||>Tue Dec 08 07:48:52 +0000 2015<||>@Actor_Vivek sir tonight am leaving 2 Chennai wth some things needed their how can I come to u with that 2 help
674133630281752576<||>Tue Dec 08 07:49:16 +0000 2015<||>4/5 #Review on @homeshop18 by tourtally : CHENNAI-VS-NEEDS - https://t.co/Y8R7pNxaL8
674133831230709760<||>Tue Dec 08 07:50:04 +0000 2015<||>@Just_Dial Need list of docs in Chennai to check ones available for help @sshanmugavel @google @facebook
674133989766991872<||>Tue Dec 08 07:50:42 +0000 2015<||>Ventura Pumps team will de-water homes for free in Chennai.  Contact Navin 9952417860 9087259990  Forward this to... https://t.co/3arrEtrtTv
674133992585564160<||>Tue Dec 08 07:50:43 +0000 2015<||>@yoagandran Please do get in touch if you have material in Chennai, volunteers &amp; transport available.
674134031349366784<||>Tue Dec 08 07:50:52 +0000 2015<||>Given how entire relief work was handled by volunteers in Chennai, do we really need a government?
674134216804687872<||>Tue Dec 08 07:51:36 +0000 2015<||>#ChennaiFloods: 'Doctor 24x7' app to offer continuous medical advice via @CatchNews https://t.co/yLB6AHiava
674134341253926913<||>Tue Dec 08 07:52:06 +0000 2015<||>Chennai Police Finds Bombs When They Opened Alleged Relief Materials 2 Stick Mandatory Amma Stickers @AIADMKOfficial https://t.co/UnEKCTbfaa
